applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default
APP-0239,5173.0,5006.0,500,employed,896.0,False,False,2563.0,4823.0,1,84.7,approved,defaulted,77.0
APP-0240,1738.0,1678.0,5000,unemployed,3290.0,False,False,921.0,1562.0,2,49.6,denied,repaid,
APP-0241,1612.0,1478.0,1000,unemployed,1012.0,False,False,1227.0,1329.0,2,46.3,denied,defaulted,91.0
APP-0242,1272.0,1172.0,500,unemployed,2324.0,False,False,718.0,1032.0,1,59.8,flagged_for_review,repaid,
APP-0243,3872.0,3962.0,2000,employed,2175.0,False,True,1549.0,3534.0,1,69.1,flagged_for_review,repaid,
APP-0244,4521.0,1168.0,1000,employed,3119.0,False,True,799.0,1068.0,1,60.0,flagged_for_review,repaid,
APP-0245,1293.0,1209.0,1000,unemployed,3351.0,False,False,460.0,1060.0,2,51.2,flagged_for_review,ongoing,
APP-0246,6614.0,,3000,employed,3041.0,False,False,3425.0,6579.0,0,45.0,denied,repaid,
APP-0247,981.0,891.0,500,unemployed,0.0,True,False,346.0,772.0,2,39.0,denied,defaulted,76.0
APP-0248,1736.0,1721.0,300,unemployed,3791.0,True,False,789.0,1717.0,2,67.4,flagged_for_review,repaid,
APP-0249,1299.0,1308.0,1000,self_employed,4291.0,False,False,387.0,1277.0,2,58.5,flagged_for_review,repaid,
APP-0250,3937.0,3763.0,1500,employed,1277.0,False,True,2999.0,3438.0,2,76.0,approved,repaid,
APP-0251,2729.0,2734.0,500,employed,2355.0,False,True,1294.0,2628.0,2,91.1,approved,repaid,
APP-0252,2714.0,2733.0,1000,self_employed,664.0,False,True,925.0,2598.0,2,75.2,approved,repaid,
APP-0253,2624.0,2730.0,1500,employed,0.0,True,True,858.0,2408.0,2,57.9,flagged_for_review,defaulted,164.0
APP-0254,5401.0,4913.0,2000,employed,892.0,False,True,2928.0,4426.0,2,78.1,approved,repaid,
APP-0255,5763.0,5353.0,500,employed,1190.0,True,True,4691.0,4962.0,2,80.5,approved,defaulted,48.0
APP-0256,3662.0,3333.0,2000,unemployed,1468.0,False,True,1243.0,3152.0,2,57.6,flagged_for_review,ongoing,
APP-0257,6122.0,6307.0,500,self_employed,562.0,False,False,2143.0,5874.0,2,80.4,approved,repaid,
APP-0258,4275.0,4356.0,1500,employed,900.0,False,False,2346.0,4011.0,2,72.9,flagged_for_review,ongoing,
APP-0259,5220.0,5148.0,1000,employed,1983.0,True,True,3143.0,4718.0,2,83.3,approved,ongoing,
APP-0260,2787.0,2543.0,500,self_employed,845.0,False,True,1156.0,2352.0,1,85.1,approved,ongoing,
APP-0261,827.0,778.0,2000,unemployed,2815.0,False,False,354.0,712.0,1,50.5,flagged_for_review,defaulted,22.0
APP-0262,4597.0,4343.0,500,employed,3022.0,False,False,2329.0,4044.0,2,84.2,approved,repaid,
APP-0263,3663.0,3605.0,500,employed,5571.0,False,False,1787.0,3544.0,1,85.0,approved,repaid,
APP-0264,3734.0,3505.0,1000,self_employed,3689.0,False,False,2964.0,3312.0,1,75.1,approved,repaid,
APP-0265,4253.0,1249.0,1500,self_employed,2365.0,False,False,392.0,1197.0,1,41.0,denied,repaid,
APP-0266,3705.0,3741.0,500,self_employed,1070.0,True,False,1590.0,3515.0,2,73.5,flagged_for_review,repaid,
APP-0267,2132.0,2014.0,500,self_employed,2441.0,False,True,1574.0,1907.0,2,81.7,approved,repaid,
APP-0268,4803.0,4649.0,300,employed,2490.0,False,True,3667.0,4355.0,1,87.6,approved,repaid,
APP-0269,5115.0,4701.0,1000,employed,1230.0,True,True,1496.0,4015.0,1,86.3,approved,repaid,
APP-0270,4410.0,,1000,self_employed,3176.0,False,False,4114.0,4410.0,0,46.2,denied,repaid,
APP-0271,4865.0,,500,self_employed,0.0,True,False,3123.0,4160.0,0,36.0,denied,repaid,
APP-0272,3160.0,3271.0,300,self_employed,1633.0,False,False,1419.0,2975.0,1,79.2,approved,repaid,
APP-0273,500.0,487.0,1000,unemployed,2834.0,False,True,252.0,422.0,1,55.5,flagged_for_review,defaulted,110.0
APP-0274,3364.0,3503.0,2000,employed,1569.0,False,True,1493.0,3028.0,2,68.6,flagged_for_review,repaid,
APP-0275,7116.0,7356.0,2000,employed,1690.0,False,True,2834.0,7129.0,2,92.0,approved,repaid,
APP-0276,6864.0,1549.0,3000,self_employed,1793.0,False,False,692.0,1415.0,2,39.4,denied,defaulted,131.0
APP-0277,5462.0,5681.0,300,self_employed,747.0,False,True,3732.0,5511.0,2,83.2,approved,repaid,
APP-0278,4095.0,3884.0,5000,self_employed,3761.0,True,False,2896.0,3460.0,2,47.1,denied,repaid,
APP-0279,3443.0,3288.0,1000,self_employed,473.0,False,False,1566.0,2921.0,1,72.6,flagged_for_review,repaid,
APP-0280,6572.0,,5000,self_employed,2477.0,False,False,3069.0,5834.0,0,27.7,denied,defaulted,110.0
APP-0281,5431.0,5368.0,1000,employed,2620.0,True,True,3057.0,5059.0,2,84.0,approved,repaid,
APP-0282,4081.0,4115.0,1000,employed,577.0,True,True,2876.0,4001.0,2,82.8,approved,repaid,
APP-0283,5542.0,5631.0,1000,employed,2110.0,True,True,4075.0,5168.0,2,82.1,approved,repaid,
APP-0284,3284.0,3029.0,1000,employed,636.0,False,True,1408.0,2747.0,2,90.9,approved,repaid,
APP-0285,5163.0,4991.0,2000,employed,4087.0,False,False,3386.0,4971.0,2,71.9,flagged_for_review,repaid,
APP-0286,4950.0,4586.0,2000,employed,292.0,True,True,2201.0,3979.0,2,67.2,flagged_for_review,repaid,
APP-0287,4688.0,4685.0,5000,employed,1019.0,False,True,3311.0,4324.0,1,65.8,flagged_for_review,ongoing,
APP-0288,4807.0,,1500,employed,164.0,True,True,1783.0,4380.0,0,51.4,flagged_for_review,ongoing,
APP-0289,2177.0,2255.0,1000,employed,0.0,True,True,910.0,1950.0,2,68.1,flagged_for_review,defaulted,33.0
APP-0290,4177.0,3904.0,300,employed,4387.0,True,True,2005.0,3475.0,1,84.2,approved,repaid,
APP-0291,5139.0,4850.0,5000,employed,2814.0,False,True,3638.0,4143.0,1,64.7,flagged_for_review,defaulted,58.0
APP-0292,7718.0,,1500,self_employed,2210.0,True,True,5096.0,7576.0,0,48.8,denied,defaulted,103.0
APP-0293,3458.0,3350.0,2000,employed,1015.0,False,True,2924.0,3153.0,2,64.2,flagged_for_review,defaulted,51.0
APP-0294,6899.0,6234.0,1000,employed,3361.0,False,True,2225.0,6061.0,1,92.3,approved,repaid,
APP-0295,3701.0,3605.0,1500,employed,764.0,False,True,2005.0,3347.0,2,78.8,approved,repaid,
APP-0296,4200.0,3833.0,3000,self_employed,3190.0,False,True,2062.0,3603.0,1,61.8,flagged_for_review,repaid,
APP-0297,5641.0,1463.0,500,employed,691.0,False,True,965.0,1398.0,1,60.6,flagged_for_review,defaulted,162.0
APP-0298,3451.0,3410.0,1000,self_employed,1033.0,False,True,2784.0,3363.0,2,81.7,approved,ongoing,
APP-0299,7663.0,7192.0,500,employed,3137.0,False,True,5261.0,6212.0,2,87.5,approved,defaulted,162.0
APP-0300,3210.0,3160.0,2000,employed,3296.0,False,True,2092.0,2843.0,1,66.1,flagged_for_review,repaid,
APP-0301,6379.0,,300,employed,2896.0,False,True,4374.0,6101.0,0,60.3,flagged_for_review,repaid,
APP-0302,6501.0,6631.0,300,employed,425.0,False,True,6042.0,6589.0,1,80.8,approved,repaid,
APP-0303,4197.0,1055.0,1000,self_employed,1330.0,False,False,578.0,1052.0,2,50.0,flagged_for_review,defaulted,125.0
APP-0304,1708.0,1761.0,1500,self_employed,2235.0,False,False,1401.0,1666.0,2,53.1,flagged_for_review,defaulted,46.0
APP-0305,1086.0,1033.0,1000,unemployed,726.0,False,True,816.0,908.0,2,52.5,flagged_for_review,defaulted,68.0
APP-0306,5433.0,5155.0,300,employed,4056.0,False,True,2772.0,4474.0,1,89.8,approved,repaid,
APP-0307,5390.0,4879.0,5000,employed,0.0,False,True,3746.0,4840.0,2,59.8,flagged_for_review,repaid,
APP-0308,3596.0,3588.0,5000,self_employed,832.0,False,False,1790.0,3283.0,2,56.0,flagged_for_review,repaid,
APP-0309,6216.0,6093.0,1000,employed,1236.0,False,True,2160.0,5357.0,2,92.0,approved,ongoing,
APP-0310,6190.0,5998.0,2000,employed,0.0,True,True,4045.0,5938.0,1,77.2,approved,defaulted,161.0
APP-0311,2377.0,,1500,employed,0.0,False,True,880.0,2058.0,0,34.7,denied,defaulted,83.0
APP-0312,6957.0,,500,employed,2938.0,False,True,3988.0,6675.0,0,61.5,flagged_for_review,ongoing,
APP-0313,1020.0,919.0,1000,unemployed,2045.0,False,True,753.0,868.0,1,52.8,flagged_for_review,defaulted,177.0
APP-0314,5139.0,4682.0,1000,self_employed,4360.0,False,False,1438.0,4041.0,1,80.4,approved,repaid,
APP-0315,7807.0,7288.0,1000,self_employed,4318.0,False,True,2099.0,6565.0,2,86.8,approved,repaid,
APP-0316,3364.0,3044.0,1000,employed,2650.0,False,True,1844.0,2656.0,2,89.1,approved,repaid,
APP-0317,4384.0,4276.0,2000,employed,2470.0,False,True,2072.0,4023.0,2,79.6,approved,defaulted,164.0
APP-0318,3341.0,3164.0,1000,employed,2099.0,False,True,1667.0,2916.0,2,90.3,approved,repaid,
APP-0319,4678.0,1032.0,1500,employed,0.0,False,True,495.0,878.0,1,55.9,flagged_for_review,defaulted,113.0
APP-0320,4538.0,,500,employed,0.0,False,True,1611.0,4521.0,0,57.9,flagged_for_review,defaulted,117.0
APP-0321,1546.0,1439.0,1500,self_employed,2151.0,False,False,393.0,1298.0,2,58.5,flagged_for_review,repaid,
APP-0322,3021.0,3030.0,1000,self_employed,2924.0,False,True,2381.0,2693.0,2,81.2,approved,repaid,
APP-0323,7094.0,6756.0,1500,employed,2435.0,True,True,2635.0,5968.0,2,85.6,approved,repaid,
APP-0324,500.0,488.0,2000,unemployed,661.0,False,False,246.0,427.0,1,49.7,denied,repaid,
APP-0325,4986.0,5186.0,2000,self_employed,3406.0,False,True,4831.0,5185.0,1,69.4,flagged_for_review,defaulted,21.0
APP-0326,2475.0,2241.0,1000,employed,4224.0,False,True,1678.0,2004.0,1,76.4,approved,defaulted,166.0
APP-0327,4107.0,,1500,self_employed,3407.0,False,False,1385.0,3741.0,0,40.5,denied,defaulted,81.0
APP-0328,6447.0,6629.0,3000,employed,3484.0,False,True,4099.0,6501.0,2,78.4,approved,defaulted,84.0
APP-0329,7423.0,7335.0,1500,employed,1161.0,False,False,5376.0,6941.0,1,82.3,approved,repaid,
APP-0330,3148.0,2964.0,500,employed,3614.0,False,False,2023.0,2683.0,1,82.5,approved,repaid,
APP-0331,2719.0,,1500,self_employed,2219.0,False,True,2127.0,2678.0,0,31.1,denied,defaulted,176.0
APP-0332,4960.0,4970.0,500,employed,2767.0,False,False,2857.0,4784.0,2,84.0,approved,repaid,
APP-0333,5420.0,5602.0,3000,employed,2548.0,False,True,2052.0,4953.0,2,69.4,flagged_for_review,repaid,
APP-0334,3786.0,3431.0,1500,employed,1818.0,False,True,1955.0,3247.0,2,78.7,approved,repaid,
APP-0335,5636.0,,1000,employed,710.0,False,False,4017.0,5570.0,0,54.3,flagged_for_review,ongoing,
APP-0336,4786.0,,300,self_employed,1877.0,False,False,3078.0,4425.0,0,48.5,denied,repaid,
APP-0337,6199.0,5796.0,1000,self_employed,3480.0,False,True,1924.0,5564.0,2,86.5,approved,repaid,
APP-0338,5819.0,,3000,employed,1338.0,False,False,1983.0,5794.0,0,35.6,denied,defaulted,57.0
APP-0339,5010.0,4675.0,300,employed,3340.0,False,True,4135.0,4458.0,1,86.7,approved,repaid,
APP-0340,4345.0,4038.0,1000,employed,3106.0,False,True,1393.0,3494.0,2,92.0,approved,defaulted,69.0
APP-0341,4836.0,4447.0,3000,employed,1552.0,True,True,1938.0,3943.0,2,62.6,flagged_for_review,repaid,
APP-0342,4867.0,5062.0,1000,employed,4083.0,False,False,3799.0,4755.0,2,82.0,approved,defaulted,63.0
APP-0343,4445.0,,1000,employed,1467.0,False,False,2244.0,3962.0,0,55.8,flagged_for_review,repaid,
APP-0344,4612.0,4292.0,1500,employed,4264.0,False,True,1783.0,4265.0,2,91.8,approved,repaid,
APP-0345,5921.0,,1000,self_employed,2651.0,False,False,3256.0,5393.0,0,49.5,denied,repaid,
APP-0346,5359.0,5573.0,500,self_employed,1976.0,False,True,3429.0,5119.0,1,83.3,approved,defaulted,175.0
APP-0347,4557.0,4618.0,300,employed,668.0,False,False,2622.0,4411.0,1,84.1,approved,repaid,
APP-0348,6045.0,,1500,employed,1868.0,False,True,5037.0,5614.0,0,58.5,flagged_for_review,repaid,
APP-0349,4240.0,3883.0,3000,self_employed,1694.0,False,True,1709.0,3523.0,2,62.6,flagged_for_review,repaid,
APP-0350,6760.0,6932.0,500,employed,113.0,False,True,4359.0,5972.0,2,82.7,approved,repaid,
APP-0351,2615.0,2514.0,500,self_employed,1674.0,False,True,881.0,2361.0,2,86.3,approved,repaid,
APP-0352,7730.0,,1000,self_employed,794.0,False,True,4205.0,7576.0,0,56.0,flagged_for_review,defaulted,34.0
APP-0353,5672.0,5595.0,2000,employed,2879.0,False,True,4167.0,5331.0,1,76.9,approved,repaid,
APP-0354,2644.0,,1000,employed,3959.0,False,True,1070.0,2399.0,0,51.8,flagged_for_review,defaulted,103.0
APP-0355,1686.0,1714.0,3000,self_employed,160.0,False,False,1018.0,1490.0,2,48.7,denied,defaulted,177.0
APP-0356,3209.0,3317.0,300,employed,4568.0,False,True,1289.0,3225.0,1,92.0,approved,repaid,
APP-0357,5214.0,5418.0,3000,employed,1807.0,False,True,1970.0,5371.0,1,69.8,flagged_for_review,repaid,
APP-0358,1905.0,1783.0,1500,unemployed,537.0,False,True,1036.0,1619.0,2,55.1,flagged_for_review,defaulted,67.0
APP-0359,8347.0,8043.0,1500,employed,3137.0,False,False,5700.0,7716.0,2,82.6,approved,repaid,
APP-0360,5957.0,5374.0,1000,employed,1330.0,False,True,1831.0,4899.0,1,92.3,approved,repaid,
APP-0361,2810.0,,2000,self_employed,1877.0,False,False,2331.0,2600.0,0,24.0,denied,defaulted,113.0
APP-0362,2298.0,477.0,500,employed,1394.0,False,False,208.0,466.0,2,57.0,flagged_for_review,repaid,
APP-0363,4186.0,867.0,300,employed,775.0,False,True,283.0,748.0,1,63.7,flagged_for_review,repaid,
APP-0364,2138.0,2030.0,1000,unemployed,3086.0,False,True,815.0,1887.0,1,68.4,flagged_for_review,defaulted,152.0
APP-0365,4069.0,3887.0,3000,employed,1571.0,False,False,1407.0,3429.0,1,63.4,flagged_for_review,repaid,
APP-0366,2017.0,1827.0,2000,unemployed,0.0,True,False,591.0,1646.0,2,39.9,denied,defaulted,97.0
APP-0367,621.0,,1500,unemployed,2827.0,False,False,481.0,588.0,0,18.8,denied,defaulted,79.0
APP-0368,2031.0,2099.0,1500,employed,192.0,True,True,1115.0,1792.0,1,55.3,flagged_for_review,defaulted,15.0
APP-0369,6122.0,,500,employed,270.0,True,True,3177.0,5749.0,0,50.0,flagged_for_review,defaulted,168.0
APP-0370,3391.0,3259.0,2000,employed,3789.0,False,True,2670.0,2908.0,1,64.3,flagged_for_review,repaid,
APP-0371,5359.0,,2000,employed,205.0,False,True,2756.0,5093.0,0,44.8,denied,defaulted,42.0
APP-0372,8111.0,7751.0,1500,employed,0.0,True,True,2759.0,6753.0,2,79.9,approved,repaid,
APP-0373,3827.0,3543.0,1000,self_employed,2934.0,False,True,1627.0,3403.0,1,85.2,approved,repaid,
APP-0374,1205.0,1130.0,5000,employed,1544.0,False,True,487.0,1070.0,2,68.9,flagged_for_review,repaid,
APP-0375,4571.0,4716.0,3000,employed,1674.0,False,False,2931.0,4695.0,2,61.3,flagged_for_review,repaid,
APP-0376,2141.0,2067.0,1500,self_employed,1528.0,False,False,998.0,2039.0,1,56.6,flagged_for_review,repaid,
APP-0377,7938.0,,1000,employed,2348.0,False,False,4502.0,7085.0,0,55.1,flagged_for_review,ongoing,
APP-0378,5843.0,,1500,self_employed,871.0,False,False,3668.0,4990.0,0,48.1,denied,repaid,
APP-0379,5745.0,5293.0,1500,employed,4214.0,False,True,4042.0,5019.0,2,87.9,approved,defaulted,62.0
APP-0380,4302.0,4039.0,1000,employed,0.0,True,False,2893.0,3799.0,2,70.4,flagged_for_review,repaid,
APP-0381,6022.0,5913.0,1000,self_employed,2667.0,False,False,2190.0,5051.0,2,79.7,approved,repaid,
APP-0382,4620.0,4323.0,1000,self_employed,2963.0,False,False,1409.0,3754.0,2,80.2,approved,repaid,
APP-0383,5277.0,5287.0,1500,self_employed,861.0,True,False,3235.0,4958.0,1,71.5,flagged_for_review,repaid,
APP-0384,6999.0,6815.0,1000,self_employed,464.0,False,True,2887.0,6725.0,1,79.7,approved,repaid,
APP-0385,1834.0,1863.0,1000,self_employed,3526.0,False,True,652.0,1837.0,1,63.9,flagged_for_review,repaid,
APP-0386,6629.0,6909.0,2000,employed,514.0,False,True,3875.0,6030.0,2,89.6,approved,defaulted,134.0
APP-0387,5147.0,4722.0,1500,employed,1090.0,False,False,2196.0,4286.0,1,84.9,approved,repaid,
APP-0388,5258.0,2072.0,300,self_employed,3331.0,False,False,1405.0,1775.0,2,47.6,denied,repaid,
APP-0389,6960.0,6598.0,1000,self_employed,2052.0,False,False,3062.0,6072.0,2,79.0,approved,defaulted,43.0
APP-0390,1501.0,1385.0,3000,unemployed,0.0,False,False,1249.0,1334.0,1,40.1,denied,defaulted,164.0
APP-0391,4485.0,4582.0,2000,employed,4621.0,False,True,3519.0,4437.0,2,76.8,approved,repaid,
APP-0392,5932.0,6015.0,1000,employed,1205.0,False,True,1877.0,5563.0,2,92.6,approved,repaid,
APP-0393,6327.0,6154.0,3000,self_employed,1396.0,False,True,3355.0,5319.0,1,72.4,flagged_for_review,repaid,
APP-0394,5566.0,5458.0,300,employed,2384.0,False,True,3296.0,4952.0,1,89.3,approved,repaid,
APP-0395,2433.0,2211.0,5000,unemployed,2938.0,False,False,1646.0,2189.0,2,48.0,denied,defaulted,139.0
APP-0396,3940.0,3874.0,500,self_employed,4942.0,False,True,2137.0,3427.0,2,83.8,approved,repaid,
APP-0397,4923.0,5015.0,300,employed,0.0,True,True,2766.0,4503.0,1,77.9,approved,repaid,
APP-0398,5531.0,5454.0,1000,self_employed,3239.0,False,True,2829.0,5247.0,2,84.6,approved,repaid,
APP-0399,2831.0,2661.0,1000,self_employed,3115.0,False,False,1217.0,2554.0,2,68.0,flagged_for_review,defaulted,164.0
APP-0400,3641.0,3641.0,1500,employed,1794.0,False,True,3288.0,3594.0,2,75.6,approved,defaulted,32.0
APP-0401,2148.0,2050.0,2000,unemployed,3181.0,False,False,943.0,1862.0,1,50.4,flagged_for_review,ongoing,
APP-0402,4107.0,4032.0,2000,employed,3401.0,False,True,1276.0,3738.0,2,81.3,approved,repaid,
APP-0403,3277.0,,1000,self_employed,0.0,False,False,1232.0,3015.0,0,45.4,denied,defaulted,137.0
APP-0404,1796.0,1719.0,1000,employed,4625.0,False,True,1458.0,1700.0,1,64.9,flagged_for_review,repaid,
APP-0405,4021.0,,500,self_employed,0.0,True,False,2645.0,3882.0,0,36.7,denied,defaulted,178.0
APP-0406,6584.0,,300,employed,297.0,False,False,5174.0,6418.0,0,47.4,denied,ongoing,
APP-0407,5335.0,4806.0,1500,employed,1607.0,False,True,3452.0,4181.0,2,87.7,approved,ongoing,
APP-0408,850.0,884.0,300,unemployed,4887.0,False,True,715.0,856.0,2,64.4,flagged_for_review,ongoing,
APP-0409,5428.0,,2000,employed,1538.0,False,True,3267.0,4966.0,0,49.7,denied,repaid,
APP-0410,5782.0,5812.0,1500,employed,1952.0,False,True,2059.0,4960.0,2,91.8,approved,repaid,
APP-0411,500.0,514.0,500,unemployed,4148.0,False,True,175.0,442.0,2,57.5,flagged_for_review,defaulted,171.0
APP-0412,2594.0,2516.0,1500,unemployed,1550.0,False,False,1612.0,2395.0,1,48.8,denied,defaulted,160.0
APP-0413,5134.0,5264.0,500,employed,232.0,False,True,2566.0,4768.0,2,84.6,approved,repaid,
APP-0414,5122.0,4746.0,1000,self_employed,1374.0,True,True,3083.0,4652.0,2,77.4,approved,repaid,
APP-0415,4773.0,4410.0,2000,employed,4056.0,False,True,2642.0,4234.0,2,78.5,approved,repaid,
APP-0416,4708.0,4702.0,1000,employed,2106.0,False,False,2774.0,4012.0,1,83.1,approved,repaid,
APP-0417,6701.0,2470.0,500,employed,4896.0,False,True,755.0,2354.0,2,64.3,flagged_for_review,repaid,
APP-0418,3706.0,3831.0,2000,self_employed,3107.0,False,False,1082.0,3367.0,2,58.3,flagged_for_review,repaid,
APP-0419,2295.0,2287.0,500,self_employed,1033.0,False,False,1607.0,2089.0,1,76.3,approved,repaid,
APP-0420,5195.0,5085.0,2000,self_employed,2077.0,False,True,2042.0,4799.0,2,74.5,flagged_for_review,repaid,
APP-0421,4673.0,4438.0,1000,self_employed,720.0,False,False,3151.0,4353.0,2,76.8,approved,repaid,
APP-0422,4972.0,5206.0,1000,employed,997.0,False,False,3133.0,4781.0,1,83.4,approved,repaid,
APP-0423,4417.0,4187.0,3000,employed,8719.0,False,True,3815.0,4067.0,2,64.1,flagged_for_review,defaulted,22.0
APP-0424,6686.0,,2000,employed,3528.0,True,True,5453.0,6468.0,0,53.1,flagged_for_review,defaulted,126.0
APP-0425,6421.0,6291.0,300,employed,3292.0,True,False,3263.0,5739.0,1,78.3,approved,repaid,
APP-0426,3841.0,3807.0,1000,employed,1065.0,True,False,2468.0,3522.0,2,77.0,approved,defaulted,177.0
APP-0427,2401.0,2303.0,3000,self_employed,4354.0,False,True,827.0,2199.0,2,63.7,flagged_for_review,repaid,
APP-0428,3543.0,3701.0,300,employed,3649.0,False,True,1744.0,3164.0,2,90.5,approved,defaulted,104.0
APP-0429,2931.0,798.0,1500,employed,4822.0,False,True,610.0,785.0,2,37.2,denied,ongoing,
APP-0430,4060.0,,2000,employed,4750.0,False,True,2762.0,3920.0,0,49.2,denied,repaid,
APP-0431,2253.0,642.0,1500,self_employed,0.0,False,False,350.0,570.0,1,20.9,denied,defaulted,130.0
APP-0432,4986.0,4916.0,2000,self_employed,335.0,True,False,2033.0,4902.0,2,56.6,flagged_for_review,defaulted,34.0
APP-0433,5770.0,5814.0,2000,employed,494.0,True,False,4191.0,5098.0,2,58.5,flagged_for_review,defaulted,137.0
APP-0434,6088.0,6160.0,1500,employed,584.0,False,True,2904.0,6080.0,1,91.2,approved,repaid,
APP-0435,3404.0,3526.0,2000,self_employed,2485.0,False,False,2640.0,3168.0,1,53.2,flagged_for_review,repaid,
APP-0436,4038.0,3637.0,1500,employed,1150.0,False,True,2447.0,3508.0,2,77.8,approved,repaid,
APP-0437,2951.0,2656.0,1000,self_employed,5109.0,False,True,1323.0,2439.0,2,73.3,flagged_for_review,repaid,
APP-0438,1122.0,1089.0,1000,self_employed,4857.0,False,False,341.0,1046.0,2,58.2,flagged_for_review,repaid,
APP-0439,6131.0,5545.0,2000,employed,1990.0,False,True,2184.0,4843.0,2,91.5,approved,ongoing,
APP-0440,6783.0,7096.0,3000,employed,4933.0,True,True,5547.0,6319.0,2,70.0,flagged_for_review,defaulted,85.0
APP-0441,1915.0,1787.0,1000,unemployed,4232.0,False,False,1286.0,1546.0,2,47.2,denied,repaid,
APP-0442,5527.0,,1000,employed,1324.0,False,True,3648.0,5415.0,0,60.8,flagged_for_review,repaid,
APP-0443,6605.0,6005.0,3000,employed,0.0,False,True,3239.0,5371.0,2,72.7,flagged_for_review,defaulted,69.0
APP-0444,500.0,489.0,1500,self_employed,1673.0,False,True,336.0,467.0,2,60.3,flagged_for_review,repaid,
APP-0445,526.0,503.0,500,unemployed,1033.0,False,True,295.0,490.0,2,55.5,flagged_for_review,repaid,
APP-0446,1874.0,1699.0,1500,unemployed,2310.0,False,False,1203.0,1674.0,2,48.3,denied,repaid,
APP-0447,5221.0,4961.0,5000,self_employed,2134.0,False,False,2147.0,4296.0,2,56.5,flagged_for_review,defaulted,23.0
APP-0448,3987.0,3822.0,2000,employed,2095.0,False,True,3178.0,3761.0,1,65.0,flagged_for_review,repaid,
APP-0449,4783.0,5015.0,2000,employed,2786.0,False,True,3336.0,4411.0,1,77.2,approved,defaulted,83.0
APP-0450,4536.0,4224.0,500,self_employed,181.0,True,False,2087.0,4057.0,1,66.9,flagged_for_review,repaid,
APP-0451,4538.0,,3000,employed,2617.0,False,True,3657.0,4353.0,0,36.6,denied,defaulted,42.0
APP-0452,2160.0,,1500,employed,1341.0,False,True,1134.0,1839.0,0,38.8,denied,defaulted,31.0
